hosts_time_as_user_months,hosts_time_as_host_months,host_listings_count,neighbourhood_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,vacancia_dias,faixa_preco,faixa_reviews,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in condo,property_type_Private room in home,property_type_Private room in rental unit,property_type_Room in hotel,numero_amenities,log_price
5.0,5.0,1.0,Santo Cristo,-22.9010726,-43.2063649,5,1.0,2.0,3.0,937.33,3.0,15.0,279,1,6,5.0,1,359,"(900, 1500]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,39,6.844101699501503
5.0,9.0,7.0,Santo Cristo,-22.9010725,-43.2063649,4,1.0,2.0,3.0,279.02,2.0,365.0,38,1,6,5.0,1,359,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,34,5.634861029189779
2.0,5.0,1.0,Santo Cristo,-22.8980794,-43.204603,4,1.0,1.0,1.0,288.0,3.0,300.0,37,23,138,5.0,1,227,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,39,5.666426688112432
2.0,5.0,1.0,Santo Cristo,-22.90016,-43.20463,4,1.0,2.0,4.0,762.0,1.0,90.0,113,2,12,5.0,1,353,"(600, 900]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,52,6.637258031284457
2.0,6.0,1.0,Santo Cristo,-22.9022,-43.20554,5,1.0,2.0,3.0,541.5,2.0,365.0,89,2,12,5.0,1,353,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,25,6.296188085414615
9.0,9.0,7.0,São Conrado,-22.99704,-43.25635,4,1.0,1.0,2.0,571.0,2.0,14.0,7,7,12,5.0,1,353,"(400, 600]","(5, 20]",False,True,False,False,False,False,False,True,False,False,False,False,False,13,6.349138991379798
1.0,7.0,1.0,Santo Cristo,-22.89738,-43.20576,5,1.0,2.0,3.0,411.0,2.0,365.0,296,24,144,4.92,1,221,"(400, 600]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,25,6.021023349349527
0.0,4.0,4.0,Santo Cristo,-22.9014975,-43.2061205,6,1.0,2.0,3.0,560.0,1.0,365.0,320,6,30,5.0,4,335,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,13,6.329720905522696
0.0,4.0,1.0,Santo Cristo,-22.898139437843025,-43.20464516202908,3,1.0,1.0,2.0,320.0,1.0,1125.0,183,16,96,5.0,1,269,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,31,5.771441123130016
11.0,4.0,1.0,Santo Cristo,-22.89618,-43.20451,8,2.0,3.0,4.0,553.5,2.0,365.0,265,6,36,5.0,1,329,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,11,6.318066806790422
11.0,6.0,2.0,Santo Cristo,-22.900816451518885,-43.205467724894106,4,1.0,1.0,2.0,262.5,2.0,1125.0,287,25,132,4.96,1,233,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,31,5.574053367981417
11.0,4.0,1.0,Santo Cristo,-22.90077,-43.20769,5,1.0,2.0,4.0,314.0,1.0,200.0,135,8,48,5.0,1,317,"(200, 400]","(5, 20]",False,False,False,False,False,False,False,False,False,False,False,False,False,38,5.752572638825633
10.0,4.0,1.0,Santo Cristo,-22.90455,-43.20786,5,1.0,2.0,4.0,270.0,1.0,90.0,199,35,90,4.91,1,275,"(200, 400]","(20, 50]",False,False,False,False,False,False,False,False,False,False,False,False,False,41,5.602118820879701
10.0,6.0,1.0,Santo Cristo,-22.8972,-43.20578,5,2.0,2.0,3.0,269.59,2.0,30.0,219,11,66,4.91,1,299,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,42,5.600604760138834
10.0,4.0,1.0,Santo Cristo,-22.901015430152416,-43.20529480807919,6,2.0,2.0,4.0,376.67,2.0,365.0,85,21,84,4.95,1,281,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,34,5.934020798446277
10.0,3.0,1.0,Santo Cristo,-22.89874,-43.20414,4,1.0,1.0,3.0,445.5,2.0,1125.0,178,10,60,5.0,1,305,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,53,6.101439400316553
9.0,4.0,12.0,Santo Cristo,-22.8980705,-43.2047934,2,1.0,1.0,2.0,228.24,2.0,1125.0,193,3,18,5.0,8,347,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,38,5.434769489683537
9.0,6.0,2.0,Santo Cristo,-22.89856,-43.20546,6,1.0,2.0,4.0,517.0,1.0,1125.0,236,5,30,4.8,2,335,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,56,6.249975242259483
9.0,6.0,2.0,Santo Cristo,-22.897638347523287,-43.20414108117912,6,1.0,2.0,4.0,494.0,1.0,1125.0,255,9,54,4.89,2,311,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,65,6.20455776256869
9.0,6.0,1.0,Santo Cristo,-22.9010726,-43.2063649,4,1.0,1.0,2.0,292.65,1.0,1125.0,93,11,66,5.0,1,299,"(200, 400]","(5, 20]",False,False,False,False,True,False,False,False,False,False,False,False,False,51,5.682388581968528
9.0,0.0,3.0,Santo Cristo,-22.89973,-43.2064,5,1.0,2.0,2.0,332.09,1.0,1125.0,248,20,120,4.8,3,245,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,43,5.808412723734284
8.0,0.0,1.0,Santo Cristo,-22.89851,-43.20515,6,2.0,2.0,4.0,645.0,2.0,29.0,128,1,6,5.0,1,359,"(600, 900]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,22,6.470799503782602
5.0,5.0,2.0,São Conrado,-22.99751,-43.25576,4,3.0,1.0,2.0,1825.88,1.0,7.0,84,0,0,4.92,2,365,"(1500, 3000]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,False,True,11,7.510364872775894
7.0,4.0,2.0,Santo Cristo,-22.90149753077298,-43.20612050592899,7,1.0,2.0,2.0,633.5,2.0,31.0,47,23,36,4.83,2,329,"(600, 900]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,42,6.452837287154442
7.0,6.0,2.0,Santo Cristo,-22.89742747028505,-43.20488099008799,4,1.0,1.0,2.0,337.0,1.0,1125.0,313,24,144,5.0,2,221,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,39,5.823045895483019
7.0,6.0,2.0,Santo Cristo,-22.90013289657987,-43.206055420376586,4,1.0,1.0,2.0,258.5,1.0,1125.0,171,23,138,4.91,2,227,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,32,5.558756702605943
6.0,5.0,1.0,Santo Cristo,-22.89781,-43.20353,4,1.0,1.0,2.0,291.0,1.0,90.0,168,35,210,4.94,1,155,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,47,5.676753802268282
7.0,2.0,3.0,Santo Cristo,-22.90201427307174,-43.20681984873296,4,1.0,2.0,4.0,228.5,2.0,365.0,323,1,6,5.0,3,359,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,62,5.4359030295006
5.0,6.0,1.0,Santo Cristo,-22.9010726,-43.2063649,4,1.0,1.0,2.0,279.02,2.0,1125.0,340,18,108,5.0,1,257,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,61,5.634861029189779
4.0,7.0,1.0,Santo Cristo,-22.89921,-43.20448,4,1.0,1.0,2.0,309.0,1.0,365.0,182,19,114,5.0,1,251,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,31,5.736572297479192
4.0,8.0,2.0,Santo Cristo,-22.89928,-43.20396,4,1.0,1.0,1.0,268.18,2.0,1125.0,283,21,126,4.9,2,239,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,45,5.595380300805569
4.0,8.0,2.0,Santo Cristo,-22.8985077,-43.2051527,3,1.0,1.0,1.0,268.5,2.0,365.0,364,0,0,4.92,2,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,5.596568390349052
3.0,4.0,1.0,Santo Cristo,-22.90053,-43.19879,2,1.0,1.0,1.0,82.16,1.0,365.0,365,0,0,4.92,1,365,"(0, 200]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,True,False,1,4.420766462989812
1.0,8.0,1.0,Santo Cristo,-22.90242,-43.20528,6,1.0,2.0,3.0,427.94,1.0,365.0,97,17,102,4.88,1,263,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,37,6.061317049006815
1.0,4.0,1.0,Santo Cristo,-22.8980706,-43.2047936,5,2.0,2.0,3.0,345.0,1.0,365.0,170,11,66,4.64,1,299,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,41,5.846438775057725
1.0,4.0,2.0,Santo Cristo,-22.8980705,-43.2047934,4,1.0,1.0,2.0,275.0,3.0,365.0,64,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,71,5.62040086571715
0.0,3.0,1.0,Santo Cristo,-22.90164577509756,-43.2064725458622,4,1.0,1.0,2.0,274.0,2.0,365.0,311,14,60,5.0,1,305,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,5.616771097666572
11.0,11.0,1.0,Santo Cristo,-22.9010726,-43.2063649,6,1.0,2.0,4.0,542.5,1.0,1125.0,34,10,42,5.0,1,323,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,53,6.298029706561264
11.0,4.0,1.0,Santo Cristo,-22.9006233,-43.20653069999999,5,1.0,2.0,2.0,483.5,2.0,1125.0,67,38,156,4.87,1,209,"(400, 600]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,31,6.183117431330821
9.0,7.0,1.0,Santo Cristo,-22.9010726,-43.2063649,5,1.0,2.0,3.0,494.0,1.0,365.0,143,16,96,4.81,1,269,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,47,6.20455776256869
8.0,4.0,1.0,Santo Cristo,-22.90305839166941,-43.20766005092774,2,1.0,1.0,1.0,378.0,1.0,1125.0,89,32,144,4.84,1,221,"(200, 400]","(20, 50]",False,False,False,False,True,False,False,False,False,False,False,False,False,40,5.937536205082426
7.0,8.0,1.0,Santo Cristo,-22.8981332,-43.2047683,4,1.0,1.0,1.0,400.0,1.0,365.0,358,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,11,5.993961427306569
7.0,2.0,3.0,Santo Cristo,-22.9010726,-43.2063649,4,1.0,1.0,2.0,285.5,2.0,365.0,108,3,18,5.0,3,347,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,23,5.6577385361547945
7.0,3.0,1.0,Santo Cristo,-22.90181,-43.20731,6,1.0,2.0,3.0,536.5,2.0,89.0,90,13,66,4.92,1,299,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,26,6.2869287600018176
7.0,6.0,1.0,Santo Cristo,-22.8996004,-43.2000375,6,2.0,3.0,1.0,314.0,1.0,15.0,88,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,False,False,True,False,False,False,False,False,False,False,False,False,11,5.752572638825633
7.0,6.0,9.0,Santo Cristo,-22.8980706,-43.2047936,4,1.0,1.0,2.0,360.0,1.0,1125.0,238,5,30,5.0,1,335,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,33,5.8888779583328805
5.0,5.0,3.0,Santo Cristo,-22.896826774786515,-43.20026134186964,2,1.5,2.0,1.0,115.0,1.0,365.0,364,3,0,4.67,3,365,"(0, 200]","(0, 5]",False,True,False,False,False,False,False,False,False,False,False,True,False,16,4.7535901911063645
5.0,5.0,3.0,Santo Cristo,-22.902837351859127,-43.20428730592797,3,1.0,1.0,1.0,263.0,1.0,365.0,365,6,0,3.17,3,365,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,16,5.575949103146316
5.0,5.0,19.0,São Conrado,-22.99827,-43.25793,4,1.0,1.0,1.0,1400.0,2.0,7.0,83,0,0,4.92,1,365,"(900, 1500]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,False,True,12,7.244941546337007
5.0,3.0,1.0,Santo Cristo,-22.902781722055177,-43.20646047592163,6,1.0,2.0,2.0,421.61,2.0,89.0,89,26,126,4.77,1,239,"(400, 600]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,33,6.0464497679403255
4.0,6.0,2.0,Santo Cristo,-22.89804549913207,-43.20501174777746,4,1.0,1.0,2.0,376.0,1.0,365.0,365,2,12,5.0,2,353,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,14,5.932245187448011
4.0,6.0,2.0,Santo Cristo,-22.8980794,-43.204603,4,0.5,1.0,1.0,319.53,1.0,365.0,131,2,12,5.0,2,353,"(200, 400]","(0, 5]",False,True,False,False,False,False,False,False,False,False,False,True,False,8,5.769975875724318
2.0,7.0,1.0,Santo Cristo,-22.9014975,-43.2061205,4,1.0,1.0,3.0,517.33,3.0,365.0,61,0,0,4.92,1,365,"(400, 600]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,23,6.25061210505638
2.0,4.0,1.0,Santo Cristo,-22.90496,-43.204,6,1.0,1.0,4.0,259.0,1.0,365.0,364,3,18,3.33,1,347,"(200, 400]","(0, 5]",False,False,False,True,False,False,False,False,False,False,False,False,False,5,5.560681631015528
1.0,2.0,1.0,Santo Cristo,-22.89694,-43.20363,4,1.0,2.0,3.0,463.32,1.0,365.0,353,1,6,5.0,1,359,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,22,6.140573969695823
1.0,4.0,1.0,Santo Cristo,-22.90299,-43.20665,5,1.0,2.0,2.0,486.4,1.0,1125.0,1,12,36,4.83,1,329,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,35,6.189085141191105
0.0,6.0,1.0,Santo Cristo,-22.89884,-43.20518,4,1.0,1.0,2.0,261.33,1.0,1125.0,196,11,66,4.36,1,299,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,43,5.56960325318826
0.0,6.0,1.0,Santo Cristo,-22.9012652,-43.2062351,4,1.0,1.0,3.0,407.33,3.0,10.0,89,1,6,5.0,1,359,"(400, 600]","(0, 5]",False,False,False,False,False,False,False,False,False,False,False,False,False,44,6.0120756710120915
0.0,4.0,1.0,Santo Cristo,-22.9010726,-43.2063649,2,1.0,1.0,1.0,267.38,2.0,1125.0,80,8,48,4.75,1,317,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,40,5.592403886672812
11.0,5.0,1.0,Santo Cristo,-22.9019889,-43.2029509,2,1.0,2.0,1.0,239.65,2.0,8.0,48,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,36,5.483343595749118
11.0,0.0,1.0,Santo Cristo,-22.901518293101105,-43.20683665277864,2,1.0,1.0,1.0,189.0,1.0,365.0,363,6,36,5.0,1,329,"(0, 200]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,4,5.247024072160486
10.0,8.0,1.0,Santo Cristo,-22.90199,-43.20786,4,1.0,2.0,3.0,297.0,1.0,15.0,222,14,84,4.86,1,281,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,24,5.697093486505405
6.0,6.0,7.0,Santo Cristo,-22.90495,-43.20803,3,1.0,1.0,2.0,225.0,1.0,90.0,149,69,156,4.68,6,209,"(200, 400]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,5.420534999272286
9.0,10.0,1.0,Santo Cristo,-22.90026,-43.20572,6,2.0,2.0,4.0,445.5,1.0,60.0,313,24,144,5.0,1,221,"(400, 600]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,42,6.101439400316553
7.0,2.0,1.0,Santo Cristo,-22.9012605707381,-43.20610010344264,6,2.0,2.0,3.0,395.42,2.0,89.0,90,3,18,4.67,1,347,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,21,5.9824742552698496
7.0,11.0,1.0,Santo Cristo,-22.9002578,-43.2057191,6,1.0,2.0,3.0,296.48,2.0,1125.0,351,47,255,4.96,1,110,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,64,5.6953469958350995
6.0,4.0,1.0,Santo Cristo,-22.89725,-43.20529,4,1.0,1.0,2.0,386.0,1.0,1125.0,90,9,54,5.0,1,311,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,31,5.958424693029782
6.0,6.0,1.0,Santo Cristo,-22.9007751,-43.2052293,3,1.0,1.0,2.0,377.0,1.0,365.0,337,1,6,5.0,1,359,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,22,5.934894195619588
6.0,6.0,7.0,Santo Cristo,-22.90666273623928,-43.20819397648898,5,1.0,1.0,3.0,180.0,1.0,90.0,56,63,210,4.52,6,155,"(0, 200]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,29,5.198497031265826
6.0,6.0,7.0,Santo Cristo,-22.905960573075035,-43.20615264612178,16,8.5,7.0,11.0,2400.0,1.0,30.0,270,0,0,4.92,6,365,"(1500, 3000]","(-1, 0]",False,False,False,True,False,False,False,False,False,False,False,False,False,18,7.783640596221253
6.0,6.0,7.0,Santo Cristo,-22.907231292007378,-43.20759222471836,5,1.0,1.0,3.0,180.0,1.0,1125.0,61,29,174,4.52,6,191,"(0, 200]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,24,5.198497031265826
6.0,6.0,7.0,Santo Cristo,-22.906409972660736,-43.207059279084206,10,1.0,1.0,4.0,360.0,1.0,30.0,180,3,12,5.0,6,353,"(200, 400]","(0, 5]",False,False,False,True,False,False,False,False,False,False,False,False,False,22,5.8888779583328805
6.0,6.0,11.0,Santo Cristo,-22.905059722575608,-43.207973938284354,5,1.0,1.0,2.0,119.0,1.0,365.0,90,84,255,4.57,8,110,"(0, 200]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,4.787491742782046
6.0,6.0,11.0,Santo Cristo,-22.90724893886667,-43.20797666934543,6,1.0,1.0,3.0,119.0,1.0,365.0,90,202,255,4.73,8,110,"(0, 200]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,4.787491742782046
6.0,6.0,11.0,Santo Cristo,-22.90722,-43.20827,6,1.0,1.0,3.0,119.0,1.0,365.0,90,51,102,4.63,8,263,"(0, 200]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,4.787491742782046
6.0,6.0,11.0,Santo Cristo,-22.905770525562225,-43.20854877126374,4,1.0,1.0,1.0,119.0,1.0,365.0,88,145,255,4.85,8,110,"(0, 200]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,4.787491742782046
6.0,6.0,11.0,Santo Cristo,-22.90549819270846,-43.20856561886631,5,1.0,1.0,3.0,119.0,1.0,365.0,90,167,255,4.71,8,110,"(0, 200]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,4.787491742782046
6.0,6.0,11.0,Santo Cristo,-22.90629,-43.20864,4,1.0,1.0,2.0,119.0,1.0,365.0,90,39,234,4.44,8,131,"(0, 200]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,4.787491742782046
6.0,8.0,2.0,Santo Cristo,-22.9005537,-43.2056611,6,1.0,2.0,3.0,269.5,2.0,365.0,237,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,40,5.600272098286537
6.0,5.0,1.0,Santo Cristo,-22.9010726,-43.2063649,6,1.0,2.0,2.0,646.67,3.0,365.0,200,1,6,5.0,1,359,"(600, 900]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,23,6.473381307376477
5.0,4.0,1.0,Santo Cristo,-22.9010726,-43.2063649,4,1.0,2.0,3.0,472.5,1.0,15.0,180,1,6,5.0,1,359,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,47,6.160151912626133
4.0,4.0,69.0,Santo Cristo,-22.8980705,-43.2047934,6,1.0,2.0,4.0,479.0,1.0,90.0,358,6,36,5.0,15,329,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,22,6.173786103901937
4.0,4.0,69.0,Santo Cristo,-22.9012652,-43.2062351,4,1.0,1.0,2.0,410.0,1.0,90.0,353,2,12,5.0,15,353,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,33,6.018593214496234
4.0,5.0,1.0,Santo Cristo,-22.90579,-43.2067,2,1.0,1.0,2.0,273.88,1.0,365.0,365,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,True,False,5,5.61633463879589
4.0,4.0,1.0,Santo Cristo,-22.9007751,-43.2052293,4,1.0,2.0,2.0,302.5,2.0,30.0,67,1,6,5.0,1,359,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,43,5.715381610499553
3.0,3.0,1.0,Santo Cristo,-22.90118961601102,-43.207648023962975,4,1.0,2.0,3.0,377.0,2.0,90.0,47,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,28,5.934894195619588
3.0,3.0,5.0,Santo Cristo,-22.90146,-43.20613,6,2.0,2.0,3.0,660.74,1.0,1125.0,65,19,114,4.79,2,251,"(600, 900]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,30,6.494872729546111
2.0,6.0,2.0,Santo Cristo,-22.90016,-43.20532,6,1.0,2.0,3.0,481.5,2.0,89.0,86,14,84,4.86,1,281,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,31,6.178980920779041
2.0,7.0,4.0,Santo Cristo,-22.90046751545045,-43.205704763531685,4,1.0,1.0,2.0,451.0,1.0,1125.0,232,40,240,4.95,3,125,"(400, 600]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,57,6.113682179832232
2.0,4.0,2.0,Santo Cristo,-22.90038843193596,-43.20571281015873,6,1.0,2.0,3.0,468.0,1.0,365.0,283,1,6,5.0,2,359,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,11,6.150602768446279
1.0,6.0,1.0,Santo Cristo,-22.904229267701123,-43.20705089718104,6,1.0,2.0,3.0,222.53,2.0,730.0,352,51,198,4.76,1,167,"(200, 400]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,22,5.409545633233746
0.0,0.0,20.0,Santo Cristo,-22.90729,-43.20837,5,1.0,1.0,4.0,119.0,1.0,365.0,90,35,204,4.43,4,161,"(0, 200]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,4.787491742782046
0.0,0.0,20.0,Santo Cristo,-22.90688,-43.20849,4,1.0,1.0,2.0,119.0,1.0,1125.0,89,59,255,4.61,4,110,"(0, 200]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,4.787491742782046
0.0,0.0,20.0,Santo Cristo,-22.90503,-43.20707,5,1.0,1.0,1.0,119.0,1.0,365.0,90,71,255,4.51,4,110,"(0, 200]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,4.787491742782046
